ex	transcript_id	E	stop_cod	gr_50bp	TE	transcript_id_te	source	pAread	atlas_exp	gene_name	db_xref.nmd	max_TPM.nmd	sample_count.nmd	db_xref.ate	sample_count.ate	max_TPM.ate	I1	I2
chr15_49643331_49644519_+	CHS.17321.35	chr15_49634794_49653878_+	49643578	TRUE	49649766	NA	atlas	0	4e-04	DTWD1	NA	25	1394	NA	NA	NA	chr15_49634794_49643331_+	chr15_49644519_49653878_+
chr15_49643331_49644519_+	CHS.17321.35	chr15_49634794_49653878_+	49643578	TRUE	49650856	NA	atlas	0	0.0325	DTWD1	NA	25	1394	NA	NA	NA	chr15_49634794_49643331_+	chr15_49644519_49653878_+
chr15_49643331_49644519_+	CHS.17321.35	chr15_49634794_49653878_+	49643578	TRUE	49651377	NA	atlas,pAread	337	0.1217	DTWD1	NA	25	1394	NA	NA	NA	chr15_49634794_49643331_+	chr15_49644519_49653878_+
chr15_56419763_56419839_+	CHS.17418.9	chr15_56412436_56427605_+	56419786	TRUE	56421940	NA	pAread	27	0	TEX9	RefSeq:NR_169562.1	10	63	NA	NA	NA	chr15_56412436_56419763_+	chr15_56419839_56427605_+
chr15_56419763_56419839_+	CHS.17418.9	chr15_56412436_56427605_+	56419786	TRUE	56422285	NA	atlas	0	0.0018	TEX9	RefSeq:NR_169562.1	10	63	NA	NA	NA	chr15_56412436_56419763_+	chr15_56419839_56427605_+
chr15_57646137_57646669_+	CHS.17436.1	chr15_57639545_57661450_+	57646190	TRUE	57648797	NA	pAread	916	0	GCOM1	RefSeq:NR_104367.2,GENCODE:ENST00000496627.5	8	270	NA	NA	NA	chr15_57639545_57646137_+	chr15_57646669_57661450_+
chr15_57646137_57646669_+	CHS.17436.1	chr15_57639545_57661450_+	57646190	TRUE	57649033	NA	atlas,pAread	22	0.0514	GCOM1	RefSeq:NR_104367.2,GENCODE:ENST00000496627.5	8	270	NA	NA	NA	chr15_57639545_57646137_+	chr15_57646669_57661450_+
chr15_57646137_57646669_+	CHS.17436.1	chr15_57639545_57661450_+	57646190	TRUE	57649049	NA	pAread	18	0	GCOM1	RefSeq:NR_104367.2,GENCODE:ENST00000496627.5	8	270	NA	NA	NA	chr15_57639545_57646137_+	chr15_57646669_57661450_+
chr15_57646137_57646669_+	CHS.17436.1	chr15_57639545_57661450_+	57646190	TRUE	57649723	NA	pAread	15	0	GCOM1	RefSeq:NR_104367.2,GENCODE:ENST00000496627.5	8	270	NA	NA	NA	chr15_57639545_57646137_+	chr15_57646669_57661450_+
chr15_57646137_57646669_+	CHS.17436.1	chr15_57639545_57661450_+	57646190	TRUE	57650050	CHS.17436.17	atlas,pAread,TE	2443	0.3012	GCOM1	RefSeq:NR_104367.2,GENCODE:ENST00000496627.5	8	270	GENCODE:ENST00000649429.1	2121	48	chr15_57639545_57646137_+	chr15_57646669_57661450_+
chr15_57646137_57646669_+	CHS.17436.1	chr15_57639545_57661450_+	57646190	TRUE	57652542	NA	atlas	0	3e-04	GCOM1	RefSeq:NR_104367.2,GENCODE:ENST00000496627.5	8	270	NA	NA	NA	chr15_57639545_57646137_+	chr15_57646669_57661450_+
chr15_57646137_57646669_+	CHS.17436.1	chr15_57639545_57661450_+	57646190	TRUE	57659424	NA	atlas	0	0.0011	GCOM1	RefSeq:NR_104367.2,GENCODE:ENST00000496627.5	8	270	NA	NA	NA	chr15_57639545_57646137_+	chr15_57646669_57661450_+
chr15_60440631_60440710_-	CHS.17481.14	chr15_60436227_60442416_-	60440631	FALSE	60436298	NA	atlas	0	0.0038	ICE2	RefSeq:NR_147171.2	NA	NA	NA	NA	NA	chr15_60436227_60440631_-	chr15_60440710_60442416_-
chr15_60440631_60440710_-	CHS.17481.14	chr15_60436227_60442416_-	60440631	FALSE	60437821	NA	pAread	44	0	ICE2	RefSeq:NR_147171.2	NA	NA	NA	NA	NA	chr15_60436227_60440631_-	chr15_60440710_60442416_-
chr15_60440631_60440710_-	CHS.17481.14	chr15_60436227_60442416_-	60440631	FALSE	60437843	NA	atlas	0	0.0051	ICE2	RefSeq:NR_147171.2	NA	NA	NA	NA	NA	chr15_60436227_60440631_-	chr15_60440710_60442416_-
chr15_60440631_60440710_-	CHS.17481.14	chr15_60436227_60442416_-	60440631	FALSE	60438233	NA	atlas,pAread	40	0.0025	ICE2	RefSeq:NR_147171.2	NA	NA	NA	NA	NA	chr15_60436227_60440631_-	chr15_60440710_60442416_-
chr15_64950954_64951233_+	CHS.17596.23	chr15_64949972_64957103_+	64951015	TRUE	64951107	NA	pAread	11	0	ANKDD1A	NA	38	1103	NA	NA	NA	chr15_64949972_64950954_+	chr15_64951233_64957103_+
chr15_64950954_64951233_+	CHS.17596.23	chr15_64949972_64957103_+	64951015	TRUE	64953117	NA	atlas	0	0.0055	ANKDD1A	NA	38	1103	NA	NA	NA	chr15_64949972_64950954_+	chr15_64951233_64957103_+
chr15_64950954_64951233_+	CHS.17596.23	chr15_64949972_64957103_+	64951015	TRUE	64955087	NA	pAread	128	0	ANKDD1A	NA	38	1103	NA	NA	NA	chr15_64949972_64950954_+	chr15_64951233_64957103_+
chr15_64950954_64951233_+	CHS.17596.25	chr15_64949972_64957103_+	64951015	TRUE	64951107	NA	pAread	11	0	ANKDD1A	NA	40	877	NA	NA	NA	chr15_64949972_64950954_+	chr15_64951233_64957103_+
chr15_64950954_64951233_+	CHS.17596.25	chr15_64949972_64957103_+	64951015	TRUE	64953117	NA	atlas	0	0.0055	ANKDD1A	NA	40	877	NA	NA	NA	chr15_64949972_64950954_+	chr15_64951233_64957103_+
chr15_64950954_64951233_+	CHS.17596.25	chr15_64949972_64957103_+	64951015	TRUE	64955087	NA	pAread	128	0	ANKDD1A	NA	40	877	NA	NA	NA	chr15_64949972_64950954_+	chr15_64951233_64957103_+
chr15_65248117_65248228_-	CHS.17614.22	chr15_65234823_65259464_-	65248214	TRUE	65238720	NA	atlas,pAread	69	0.0355	PARP16	NA	3.5	145	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.22	chr15_65234823_65259464_-	65248214	TRUE	65239957	NA	pAread	242	0	PARP16	NA	3.5	145	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.22	chr15_65234823_65259464_-	65248214	TRUE	65246933	NA	pAread	31	0	PARP16	NA	3.5	145	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.22	chr15_65234823_65259464_-	65248214	TRUE	65247301	NA	atlas	0	4e-04	PARP16	NA	3.5	145	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.22	chr15_65234823_65259464_-	65248214	TRUE	65247782	NA	atlas	0	0.0015	PARP16	NA	3.5	145	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.22	chr15_65234823_65259464_-	65248214	TRUE	65247804	CHS.17614.24	TE	0	0	PARP16	NA	3.5	145	RefSeq:XM_024449969.2	3	0.9	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.5	chr15_65234823_65259464_-	65248214	TRUE	65238720	NA	atlas,pAread	69	0.0355	PARP16	NA	4.3	308	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.5	chr15_65234823_65259464_-	65248214	TRUE	65239957	NA	pAread	242	0	PARP16	NA	4.3	308	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.5	chr15_65234823_65259464_-	65248214	TRUE	65246933	NA	pAread	31	0	PARP16	NA	4.3	308	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.5	chr15_65234823_65259464_-	65248214	TRUE	65247301	NA	atlas	0	4e-04	PARP16	NA	4.3	308	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.5	chr15_65234823_65259464_-	65248214	TRUE	65247782	NA	atlas	0	0.0015	PARP16	NA	4.3	308	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.5	chr15_65234823_65259464_-	65248214	TRUE	65247804	CHS.17614.24	TE	0	0	PARP16	NA	4.3	308	RefSeq:XM_024449969.2	3	0.9	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.7	chr15_65234823_65259464_-	65248214	TRUE	65238720	NA	atlas,pAread	69	0.0355	PARP16	RefSeq:XR_429460.4	9	1228	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.7	chr15_65234823_65259464_-	65248214	TRUE	65239957	NA	pAread	242	0	PARP16	RefSeq:XR_429460.4	9	1228	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.7	chr15_65234823_65259464_-	65248214	TRUE	65246933	NA	pAread	31	0	PARP16	RefSeq:XR_429460.4	9	1228	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.7	chr15_65234823_65259464_-	65248214	TRUE	65247301	NA	atlas	0	4e-04	PARP16	RefSeq:XR_429460.4	9	1228	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.7	chr15_65234823_65259464_-	65248214	TRUE	65247782	NA	atlas	0	0.0015	PARP16	RefSeq:XR_429460.4	9	1228	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.7	chr15_65234823_65259464_-	65248214	TRUE	65247804	CHS.17614.24	TE	0	0	PARP16	RefSeq:XR_429460.4	9	1228	RefSeq:XM_024449969.2	3	0.9	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.9	chr15_65234823_65259464_-	65248214	TRUE	65238720	NA	atlas,pAread	69	0.0355	PARP16	RefSeq:XR_429459.4	4.3	256	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.9	chr15_65234823_65259464_-	65248214	TRUE	65239957	NA	pAread	242	0	PARP16	RefSeq:XR_429459.4	4.3	256	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.9	chr15_65234823_65259464_-	65248214	TRUE	65246933	NA	pAread	31	0	PARP16	RefSeq:XR_429459.4	4.3	256	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.9	chr15_65234823_65259464_-	65248214	TRUE	65247301	NA	atlas	0	4e-04	PARP16	RefSeq:XR_429459.4	4.3	256	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.9	chr15_65234823_65259464_-	65248214	TRUE	65247782	NA	atlas	0	0.0015	PARP16	RefSeq:XR_429459.4	4.3	256	NA	NA	NA	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65248117_65248228_-	CHS.17614.9	chr15_65234823_65259464_-	65248214	TRUE	65247804	CHS.17614.24	TE	0	0	PARP16	RefSeq:XR_429459.4	4.3	256	RefSeq:XM_024449969.2	3	0.9	chr15_65234823_65248117_-	chr15_65248228_65259464_-
chr15_65921989_65922107_-	CHS.17629.41	chr15_65918094_65922338_-	65922055	TRUE	65919518	NA	atlas	0	0.0089	MEGF11	RefSeq:NR_169557.1	NA	NA	NA	NA	NA	chr15_65918094_65921989_-	chr15_65922107_65922338_-
chr15_65921989_65922107_-	CHS.17629.41	chr15_65918094_65922338_-	65922055	TRUE	65919718	NA	atlas	0	0.0362	MEGF11	RefSeq:NR_169557.1	NA	NA	NA	NA	NA	chr15_65918094_65921989_-	chr15_65922107_65922338_-
chr15_65921989_65922107_-	CHS.17629.41	chr15_65918094_65922338_-	65922055	TRUE	65921675	CHS.17629.36	atlas,pAread,TE	208	0.1322	MEGF11	RefSeq:NR_169557.1	NA	NA	RefSeq:NM_001387151.1	248	3.6	chr15_65918094_65921989_-	chr15_65922107_65922338_-
chr15_66708499_66708738_+	CHS.17642.1	chr15_66704075_66711668_+	66708635	TRUE	66708885	NA	atlas	0	0.0091	SMAD6	NA	39	2468	NA	NA	NA	chr15_66704075_66708499_+	chr15_66708738_66711668_+
chr15_66708499_66708738_+	CHS.17642.1	chr15_66704075_66711668_+	66708635	TRUE	66710234	NA	atlas,pAread	45	0.0117	SMAD6	NA	39	2468	NA	NA	NA	chr15_66704075_66708499_+	chr15_66708738_66711668_+
chr15_66708499_66708738_+	CHS.17642.1	chr15_66704075_66711668_+	66708635	TRUE	66710543	NA	atlas,pAread	28	0.02	SMAD6	NA	39	2468	NA	NA	NA	chr15_66704075_66708499_+	chr15_66708738_66711668_+
chr15_66708499_66708738_+	CHS.17642.1	chr15_66704075_66711668_+	66708635	TRUE	66710605	NA	atlas,pAread	46	0.0064	SMAD6	NA	39	2468	NA	NA	NA	chr15_66704075_66708499_+	chr15_66708738_66711668_+
chr15_66717009_66717140_+	CHS.17642.5	chr15_66716498_66780997_+	66717073	TRUE	66717533	NA	atlas	0	0.0296	SMAD6	RefSeq:NR_027654.2,GENCODE:ENST00000557916.5	96	1569	NA	NA	NA	chr15_66716498_66717009_+	chr15_66717140_66780997_+
chr15_66717009_66717140_+	CHS.17642.5	chr15_66716498_66780997_+	66717073	TRUE	66717538	NA	pAread	36	0	SMAD6	RefSeq:NR_027654.2,GENCODE:ENST00000557916.5	96	1569	NA	NA	NA	chr15_66716498_66717009_+	chr15_66717140_66780997_+
chr15_66717009_66717140_+	CHS.17642.5	chr15_66716498_66780997_+	66717073	TRUE	66743819	NA	atlas	0	0.0068	SMAD6	RefSeq:NR_027654.2,GENCODE:ENST00000557916.5	96	1569	NA	NA	NA	chr15_66716498_66717009_+	chr15_66717140_66780997_+
chr15_66717009_66717140_+	CHS.17642.5	chr15_66716498_66780997_+	66717073	TRUE	66756254	NA	pAread	56	0	SMAD6	RefSeq:NR_027654.2,GENCODE:ENST00000557916.5	96	1569	NA	NA	NA	chr15_66716498_66717009_+	chr15_66717140_66780997_+
chr15_66717009_66717140_+	CHS.17642.5	chr15_66716498_66780997_+	66717073	TRUE	66765756	NA	atlas	0	0.0108	SMAD6	RefSeq:NR_027654.2,GENCODE:ENST00000557916.5	96	1569	NA	NA	NA	chr15_66716498_66717009_+	chr15_66717140_66780997_+
chr15_73569714_73569806_-	CHS.17796.9	chr15_73563583_73570150_-	73569790	TRUE	73564195	NA	atlas	0	0.0011	NPTN	NA	3.0	18	NA	NA	NA	chr15_73563583_73569714_-	chr15_73569806_73570150_-
chr15_73569714_73569806_-	CHS.17796.9	chr15_73563583_73570150_-	73569790	TRUE	73566977	NA	pAread	399	0	NPTN	NA	3.0	18	NA	NA	NA	chr15_73563583_73569714_-	chr15_73569806_73570150_-
chr15_73569714_73569806_-	CHS.17796.9	chr15_73563583_73570150_-	73569790	TRUE	73567004	NA	pAread	569	0	NPTN	NA	3.0	18	NA	NA	NA	chr15_73563583_73569714_-	chr15_73569806_73570150_-
chr15_73569714_73569806_-	CHS.17796.9	chr15_73563583_73570150_-	73569790	TRUE	73567619	NA	atlas	0	0.0088	NPTN	NA	3.0	18	NA	NA	NA	chr15_73563583_73569714_-	chr15_73569806_73570150_-
chr15_75969129_75969224_-	CHS.17925.22	chr15_75961974_76009200_-	75969218	TRUE	75968815	NA	atlas	0	0.0034	NRG4	GENCODE:ENST00000562114.5	8	217	NA	NA	NA	chr15_75961974_75969129_-	chr15_75969224_76009200_-
chr15_75969129_75969224_-	CHS.17925.33	chr15_75961974_76009200_-	75969218	TRUE	75968815	NA	atlas	0	0.0034	NRG4	NA	11	308	NA	NA	NA	chr15_75961974_75969129_-	chr15_75969224_76009200_-
chr15_75969129_75969224_-	CHS.17925.34	chr15_75961974_76009200_-	75969218	TRUE	75968815	NA	atlas	0	0.0034	NRG4	NA	10	132	NA	NA	NA	chr15_75961974_75969129_-	chr15_75969224_76009200_-
chr15_76227713_76227866_-	CHS.17928.5	chr15_76225929_76231333_-	76227792	TRUE	76226866	NA	pAread	20	0	ETFA	NA	15	128	NA	NA	NA	chr15_76225929_76227713_-	chr15_76227866_76231333_-
chr15_79314541_79314655_+	CHS.17998.5	chr15_79314005_79321978_+	79314564	TRUE	79315277	CHS.17998.13	TE	0	0	TMED3	RefSeq:NR_125394.2,GENCODE:ENST00000543455.1	71	6551	RefSeq:NM_001363735.2	125	7	chr15_79314005_79314541_+	chr15_79314655_79321978_+
chr15_79314541_79314655_+	CHS.17998.5	chr15_79314005_79321978_+	79314564	TRUE	79315281	NA	atlas	0	0.0037	TMED3	RefSeq:NR_125394.2,GENCODE:ENST00000543455.1	71	6551	NA	NA	NA	chr15_79314005_79314541_+	chr15_79314655_79321978_+
chr15_79314541_79314655_+	CHS.17998.5	chr15_79314005_79321978_+	79314564	TRUE	79320351	NA	atlas	0	0.0023	TMED3	RefSeq:NR_125394.2,GENCODE:ENST00000543455.1	71	6551	NA	NA	NA	chr15_79314005_79314541_+	chr15_79314655_79321978_+
chr15_79846712_79846856_-	CHS.18008.13	chr15_79845442_79889093_-	79846825	TRUE	79846425	NA	atlas	0	0.0042	MTHFS	NA	28	4464	NA	NA	NA	chr15_79845442_79846712_-	chr15_79846856_79889093_-
chr15_83587358_83587513_+	CHS.18110.24	chr15_83587086_83588662_+	83587427	TRUE	83587506	NA	atlas	0	0.01	SH3GL3	RefSeq:NR_136714.2	NA	NA	NA	NA	NA	chr15_83587086_83587358_+	chr15_83587513_83588662_+
chr15_84679226_84679287_-	CHS.18141.8	chr15_84670782_84680713_-	84679227	FALSE	84673405	NA	pAread	150	0	SEC11A	RefSeq:NR_073518.2,GENCODE:ENST00000560409.5	67	1380	NA	NA	NA	chr15_84670782_84679226_-	chr15_84679287_84680713_-
chr15_84679226_84679287_-	CHS.18141.8	chr15_84670782_84680713_-	84679227	FALSE	84674554	NA	pAread	55	0	SEC11A	RefSeq:NR_073518.2,GENCODE:ENST00000560409.5	67	1380	NA	NA	NA	chr15_84670782_84679226_-	chr15_84679287_84680713_-
chr15_84679226_84679287_-	CHS.18141.8	chr15_84670782_84680713_-	84679227	FALSE	84674977	NA	pAread	15	0	SEC11A	RefSeq:NR_073518.2,GENCODE:ENST00000560409.5	67	1380	NA	NA	NA	chr15_84670782_84679226_-	chr15_84679287_84680713_-
chr15_84679226_84679287_-	CHS.18141.8	chr15_84670782_84680713_-	84679227	FALSE	84676453	NA	pAread	14	0	SEC11A	RefSeq:NR_073518.2,GENCODE:ENST00000560409.5	67	1380	NA	NA	NA	chr15_84670782_84679226_-	chr15_84679287_84680713_-
chr15_84679226_84679287_-	CHS.18141.8	chr15_84670782_84680713_-	84679227	FALSE	84677471	NA	pAread	12	0	SEC11A	RefSeq:NR_073518.2,GENCODE:ENST00000560409.5	67	1380	NA	NA	NA	chr15_84670782_84679226_-	chr15_84679287_84680713_-
chr15_84679226_84679287_-	CHS.18141.8	chr15_84670782_84680713_-	84679227	FALSE	84679114	NA	atlas,pAread	55	0.1764	SEC11A	RefSeq:NR_073518.2,GENCODE:ENST00000560409.5	67	1380	NA	NA	NA	chr15_84670782_84679226_-	chr15_84679287_84680713_-
chr15_89317939_89318037_-	CHS.18204.4	chr15_89317536_89318541_-	89318013	TRUE	89317759	NA	atlas,pAread	180	0.0642	POLG	GENCODE:ENST00000530292.3	20	1209	NA	NA	NA	chr15_89317536_89317939_-	chr15_89318037_89318541_-
chr15_89317939_89318037_-	CHS.18204.4	chr15_89317536_89318541_-	89318013	TRUE	89317990	NA	atlas,pAread	6	0.0025	POLG	GENCODE:ENST00000530292.3	20	1209	NA	NA	NA	chr15_89317536_89317939_-	chr15_89318037_89318541_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89872370	NA	pAread	12	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89873285	NA	pAread	79	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89873848	NA	pAread	111	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89873878	NA	pAread	167	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89874121	NA	pAread	50	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89874178	NA	atlas	0	0.0043	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89874394	NA	pAread	17	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89874396	NA	atlas	0	0.0066	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89874852	NA	atlas	0	0.0011	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89875386	NA	pAread	21	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89876760	NA	pAread	17	0	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr15_89877306_89877424_-	CHS.18229.5	chr15_89871546_89888521_-	89877323	FALSE	89877163	NA	atlas,pAread	136	0.0389	AP3S2	RefSeq:NR_023361.2,GENCODE:ENST00000423566.6	13	7942	NA	NA	NA	chr15_89871546_89877306_-	chr15_89877424_89888521_-
chr1_63447565_63447614_-	CHS.1824.3	chr1_63446856_63453918_-	63447586	FALSE	63447566	NA	atlas	0	0.0302	ITGB3BP	RefSeq:NR_045147.2,GENCODE:ENST00000489099.5	33	9066	NA	NA	NA	chr1_63446856_63447565_-	chr1_63447614_63453918_-
chr1_63447565_63447614_-	CHS.1824.3	chr1_63446856_63453918_-	63447586	FALSE	63447580	NA	atlas	0	0.151	ITGB3BP	RefSeq:NR_045147.2,GENCODE:ENST00000489099.5	33	9066	NA	NA	NA	chr1_63446856_63447565_-	chr1_63447614_63453918_-
chr1_63447565_63447614_-	CHS.1824.7	chr1_63446856_63453918_-	63447586	FALSE	63447566	NA	atlas	0	0.0302	ITGB3BP	NA	9	1056	NA	NA	NA	chr1_63446856_63447565_-	chr1_63447614_63453918_-
chr1_63447565_63447614_-	CHS.1824.7	chr1_63446856_63453918_-	63447586	FALSE	63447580	NA	atlas	0	0.151	ITGB3BP	NA	9	1056	NA	NA	NA	chr1_63446856_63447565_-	chr1_63447614_63453918_-
chr15_94377746_94378038_+	CHS.18322.61	chr15_94370180_94384022_+	94377786	TRUE	94381365	NA	pAread	34	0	MCTP2	RefSeq:NR_169529.1	NA	NA	NA	NA	NA	chr15_94370180_94377746_+	chr15_94378038_94384022_+
chr1_64215437_64215525_+	CHS.1836.19	chr1_64214932_64220859_+	64215468	TRUE	64220699	NA	atlas	0	0.0033	UBE2U	RefSeq:NR_158768.1	0.4	1	NA	NA	NA	chr1_64214932_64215437_+	chr1_64215525_64220859_+
chr15_101699331_101699435_-	CHS.18479.9	chr15_101686062_101701086_-	101699415	TRUE	101691581	NA	pAread	13	0	TARS3	NA	24	4158	NA	NA	NA	chr15_101686062_101699331_-	chr15_101699435_101701086_-
chr15_101699331_101699435_-	CHS.18479.9	chr15_101686062_101701086_-	101699415	TRUE	101694108	NA	atlas,pAread	7	0.0087	TARS3	NA	24	4158	NA	NA	NA	chr15_101686062_101699331_-	chr15_101699435_101701086_-
chr15_101699331_101699435_-	CHS.18479.9	chr15_101686062_101701086_-	101699415	TRUE	101697033	NA	atlas	0	0.0047	TARS3	NA	24	4158	NA	NA	NA	chr15_101686062_101699331_-	chr15_101699435_101701086_-
chr15_101699331_101699435_-	CHS.18479.9	chr15_101686062_101701086_-	101699415	TRUE	101699188	NA	atlas,pAread	48	0.0131	TARS3	NA	24	4158	NA	NA	NA	chr15_101686062_101699331_-	chr15_101699435_101701086_-
chr16_3555781_3555916_-	CHS.18938.14	chr16_3554325_3556911_-	3555814	FALSE	3555739	NA	atlas	0	4e-04	NLRC3	RefSeq:NR_075083.3,GENCODE:ENST00000615877.4	13	215	NA	NA	NA	chr16_3554325_3555781_-	chr16_3555916_3556911_-
chr16_4463420_4463512_-	CHS.18974.25	chr16_4461959_4463660_-	4463477	TRUE	4462861	NA	pAread	12	0	NMRAL1	RefSeq:NR_147845.2	8	37	NA	NA	NA	chr16_4461959_4463420_-	chr16_4463512_4463660_-
chr16_4463420_4463512_-	CHS.18974.25	chr16_4461959_4463660_-	4463477	TRUE	4463041	CHS.18974.16	TE	0	0	NMRAL1	RefSeq:NR_147845.2	8	37	NA	23	8	chr16_4461959_4463420_-	chr16_4463512_4463660_-
chr16_4463420_4463512_-	CHS.18974.25	chr16_4461959_4463660_-	4463477	TRUE	4463348	NA	atlas	0	0.0105	NMRAL1	RefSeq:NR_147845.2	8	37	NA	NA	NA	chr16_4461959_4463420_-	chr16_4463512_4463660_-
chr16_4686259_4686303_+	CHS.18982.12	chr16_4683932_4688796_+	4686299	FALSE	4687397	NA	atlas,pAread	446	0.117	MGRN1	GENCODE:ENST00000586183.5	62	9598	NA	NA	NA	chr16_4683932_4686259_+	chr16_4686303_4688796_+
chr16_4686259_4686303_+	CHS.18982.9	chr16_4683932_4688796_+	4686299	FALSE	4687397	NA	atlas,pAread	446	0.117	MGRN1	NA	8	998	NA	NA	NA	chr16_4683932_4686259_+	chr16_4686303_4688796_+
chr16_10473923_10473989_+	CHS.19062.3	chr16_10473534_10480879_+	10473950	FALSE	10475756	NA	pAread	1254	0	ATF7IP2	RefSeq:NR_045816.3,GENCODE:ENST00000535850.5	8	1190	NA	NA	NA	chr16_10473534_10473923_+	chr16_10473989_10480879_+
